d:\hsom\src\data\shanx178.krn 09.2,09.2,09.2,09.2,09.2,09.2,09.2,09.2,06.2,06.2,06.2,06.2,05.2,05.2,05.2,05.2,07.2,07.2,05.2,05.2,08.0,08.0,05.2,05.2,07.2,07.2,07.2,07.2,07.2,07.2,07.2,07.2,09.2,09.2,05.2,05.2,05.2,05.2,05.2,05.2,07.2,07.2,07.2,07.2,07.2,07.2,08.0,08.0,06.0,06.0,08.0,08.0,06.0,06.0,09.0,09.0,06.0,06.0,06.0,06.0,06.0,06.0,06.0,06.0
d:\hsom\src\data\shanx184.krn 09.2,09.2,09.2,09.2,05.2,05.2,07.2,07.2,06.2,06.2,06.2,06.2,05.2,05.2,08.0,08.0,09.2,09.2,05.2,05.2,05.2,05.2,07.2,09.2,05.2,05.2,10.0,08.0,06.0,06.0,06.0,06.0,09.2,09.2,05.2,05.2,05.2,05.2,07.2,07.2,06.0,06.0,05.2,05.2,10.0,10.0,08.0,08.0,06.0,06.0,08.0,08.0,08.0,08.0,06.0,09.0,06.0,06.0,06.0,06.0,06.0,06.0,06.0,06.0
d:\hsom\src\data\shanx187.krn 07.0,07.0,07.0,07.0,07.0,07.0,07.0,07.0,09.0,09.0,07.0,07.0,09.0,09.0,06.0,06.0,07.0,07.0,05.0,05.0,07.8,07.8,05.8,05.8,08.8,08.8,08.8,08.8,08.8,08.8,08.8,08.8,09.0,09.0,09.0,09.0,09.0,09.0,07.0,07.0,07.8,07.8,05.0,05.0,07.0,07.0,09.0,09.0,07.0,07.0,07.0,07.8,05.8,05.8,08.8,08.8,05.8,05.8,05.8,05.8,05.8,05.8,05.8,05.8
d:\hsom\src\data\shanx188.krn 06.0,06.0,06.0,06.0,08.0,08.0,06.0,05.2,05.2,08.0,06.0,08.0,06.0,06.0,06.0,06.0,09.0,09.0,07.0,07.8,05.0,05.0,07.0,09.0,05.0,07.0,07.8,07.8,05.8,05.8,05.8,05.8,09.0,09.0,07.0,09.0,06.0,06.0,06.0,06.0,09.0,09.0,07.0,07.8,05.0,05.0,07.0,09.0,05.0,05.0,07.0,07.8,05.8,08.8,05.8,07.8,05.0,05.0,05.0,05.0,05.0,05.0,05.0,05.0
d:\hsom\src\data\shanx190.krn 07.2,07.2,08.0,08.0,07.2,07.2,08.0,08.0,06.0,06.0,08.0,05.2,06.0,06.0,06.0,06.0,05.2,05.2,09.0,09.0,06.0,06.0,08.0,06.0,05.0,05.0,07.0,07.0,08.0,08.0,06.0,06.0,06.0,06.0,06.0,05.2,08.0,08.0,06.0,06.0,05.2,05.2,05.2,09.0,07.0,07.0,07.0,07.0,06.0,06.0,05.0,09.0,07.0,09.0,07.0,07.8,05.8,05.8,05.8,05.8,05.8,05.8,05.8,05.8
d:\hsom\src\data\shanx201.krn 09.2,09.2,09.2,09.2,06.2,06.2,09.2,07.2,06.2,06.2,09.2,09.2,07.2,07.2,07.2,07.2,07.2,07.2,09.2,09.2,06.2,06.2,09.2,07.2,05.2,05.2,05.2,07.2,05.2,08.0,05.2,05.2,05.2,05.2,10.0,10.0,09.2,09.2,07.2,05.2,07.2,07.2,10.0,08.0,06.0,09.0,06.0,06.0,06.0,06.0,10.0,10.0,09.2,09.2,07.2,05.2,07.2,06.2,10.0,08.0,06.0,06.0,06.0,06.0
d:\hsom\src\data\shanx218.krn 07.2,07.2,07.2,07.2,05.2,07.2,06.2,06.2,09.2,09.2,09.2,07.2,05.2,05.2,07.2,07.2,06.2,06.2,06.2,09.2,09.2,07.2,05.2,07.2,06.0,06.0,06.0,08.0,04.0,04.0,07.0,07.0,08.0,08.0,07.2,07.2,07.2,07.2,06.2,06.2,09.2,09.2,07.2,09.2,06.0,06.0,06.0,08.0,05.2,05.2,05.2,07.2,08.0,06.0,04.0,09.0,07.0,07.0,07.0,07.0,07.0,07.0,07.0,07.0
d:\hsom\src\data\shanx243.krn 07.2,07.2,06.2,06.2,09.2,09.2,09.2,07.2,05.2,05.2,07.2,07.2,07.2,07.2,09.2,09.2,06.2,06.2,08.2,06.2,09.2,06.2,09.2,07.2,05.2,05.2,05.2,08.0,06.0,08.0,06.0,06.0,08.0,08.0,05.2,05.2,07.2,07.2,07.2,09.2,06.2,06.2,07.2,07.2,07.2,07.2,08.0,08.0,05.2,05.2,05.2,08.0,06.0,08.0,06.0,09.0,07.0,07.0,07.0,07.0,07.0,07.0,07.0,07.0
d:\hsom\src\data\shanx250.krn 06.0,06.0,06.0,06.0,06.0,06.0,06.0,08.0,08.0,08.0,06.0,04.0,06.0,06.0,06.0,06.0,09.0,09.0,05.0,05.0,07.0,07.0,09.0,07.0,05.0,05.0,09.8,07.8,05.8,05.8,05.8,05.8,09.0,09.0,09.0,09.0,06.0,06.0,06.0,09.0,07.0,07.0,05.0,07.0,06.0,06.0,09.0,09.0,07.8,07.8,05.8,07.8,09.8,09.8,09.8,07.8,05.8,05.8,05.8,05.8,05.8,05.8,05.8,05.8
d:\hsom\src\data\shanx255.krn 05.2,05.2,05.2,08.0,06.0,09.0,09.0,06.0,05.2,05.2,05.2,08.0,06.0,06.0,06.0,09.0,06.0,06.0,06.0,05.2,08.0,06.0,06.0,09.0,07.0,07.0,07.0,05.0,07.0,07.0,07.0,07.0,06.0,06.0,06.0,09.0,08.0,08.0,08.0,06.0,08.0,09.0,09.0,07.0,05.0,05.0,05.0,07.8,06.0,06.0,06.0,09.0,06.0,07.0,07.0,05.0,05.8,05.8,05.8,05.8,05.8,05.8,05.8,05.8
d:\hsom\src\data\shanx265.krn 09.2,09.2,09.2,09.2,09.2,09.2,09.2,09.2,06.2,06.2,04.2,04.2,09.2,09.2,09.2,09.2,10.0,10.0,07.2,07.2,09.2,09.2,07.2,07.2,08.0,08.0,06.0,06.0,09.0,09.0,09.0,09.0,09.2,09.2,10.0,10.0,07.2,07.2,09.2,09.2,09.2,09.2,09.2,07.2,05.2,05.2,10.0,10.0,09.2,09.2,10.0,10.0,08.0,08.0,09.0,09.0,06.0,06.0,06.0,06.0,06.0,06.0,06.0,06.0
d:\hsom\src\data\shanx266.krn 08.0,08.0,08.0,05.2,08.0,08.0,07.0,07.0,05.2,05.2,08.0,08.0,06.0,06.0,09.0,09.0,08.0,08.0,06.0,06.0,05.2,05.2,09.0,09.0,07.0,07.0,05.0,05.0,07.8,07.8,07.8,07.8,09.0,09.0,07.0,07.0,09.0,09.0,06.0,06.0,07.0,07.0,07.8,07.8,05.0,05.0,05.0,05.0,08.0,08.0,08.0,05.2,08.0,08.0,09.0,09.0,06.0,06.0,06.0,06.0,06.0,06.0,06.0,06.0
d:\hsom\src\data\shanx269.krn 06.0,06.0,05.2,05.2,05.2,05.2,05.2,09.0,06.0,06.0,08.0,06.0,09.0,09.0,07.0,07.0,05.2,05.2,05.2,07.2,06.2,08.2,06.2,09.2,07.2,07.2,07.2,07.2,07.2,07.2,09.2,07.2,05.2,05.2,05.2,07.2,06.2,06.2,09.2,07.2,05.2,05.2,07.2,05.2,08.0,08.0,06.0,06.0,06.0,06.0,06.0,08.0,05.2,05.2,07.2,05.2,06.0,06.0,06.0,06.0,06.0,06.0,06.0,06.0
d:\hsom\src\data\shanx271.krn 06.0,06.0,06.0,06.0,04.0,04.0,09.0,06.0,05.2,05.2,10.0,08.0,06.0,06.0,06.0,06.0,05.2,05.2,10.0,08.0,06.0,06.0,06.0,08.0,05.0,05.0,09.8,07.8,07.0,07.0,07.0,07.0,07.0,07.0,07.0,09.0,05.2,05.2,08.0,06.0,06.0,09.8,07.0,09.0,05.8,05.8,05.8,07.8,05.0,05.0,05.0,09.0,07.0,05.0,09.8,07.8,05.8,05.8,05.8,05.8,05.8,05.8,05.8,05.8
d:\hsom\src\data\shanx274.krn 06.0,06.0,06.0,08.0,06.0,06.0,09.0,07.0,06.0,06.0,06.0,08.0,06.0,06.0,09.0,07.0,06.0,06.0,06.0,08.0,06.0,06.0,09.0,07.0,09.0,06.0,09.0,07.0,05.0,05.0,05.0,05.0,06.0,09.0,09.0,06.0,05.0,05.0,05.0,05.0,06.0,06.0,08.0,08.0,06.0,06.0,09.0,07.0,06.0,09.0,09.0,06.0,06.0,06.0,09.0,07.0,09.0,06.0,09.0,07.0,05.0,05.0,05.0,05.0
d:\hsom\src\data\shanx313.krn 06.0,06.0,09.8,09.8,07.0,07.0,07.0,07.0,07.0,07.0,06.0,06.0,09.0,09.0,06.0,06.0,07.0,07.0,09.0,07.0,05.0,05.0,07.0,07.0,09.0,09.0,07.0,05.0,09.8,09.8,09.8,09.8,05.8,05.8,05.8,07.8,05.0,05.0,05.0,05.0,07.0,07.0,09.0,09.0,07.0,07.0,05.0,05.0,07.0,07.0,07.0,05.8,05.0,05.0,07.8,07.8,05.8,05.8,05.8,05.8,05.8,05.8,05.8,05.8
d:\hsom\src\data\shanx336.krn 08.0,08.0,08.0,08.0,08.0,05.2,08.0,06.0,09.0,09.0,06.0,07.0,05.0,05.0,07.8,07.8,08.0,08.0,08.0,08.0,08.0,05.2,08.0,06.0,09.0,09.0,09.0,09.0,09.0,09.0,08.0,08.0,08.0,08.0,08.0,08.0,08.0,05.2,08.0,06.0,09.0,09.0,06.0,07.0,05.0,05.0,07.8,07.8,07.0,07.0,07.0,06.0,09.0,07.0,05.0,05.0,07.8,07.8,07.8,07.8,07.8,07.8,07.8,07.8
d:\hsom\src\data\shanx338.krn 06.0,06.0,06.0,06.0,08.0,08.0,09.0,07.0,05.0,05.0,07.8,05.0,07.0,07.0,07.0,07.0,06.0,06.0,06.0,06.0,08.0,08.0,09.0,07.0,05.0,05.0,07.8,05.0,07.0,07.0,07.0,07.0,06.0,06.0,06.0,06.0,08.0,08.0,06.0,09.0,07.0,07.0,06.0,06.0,07.0,09.0,07.0,05.0,05.8,05.8,05.0,05.0,07.0,05.0,07.8,05.0,05.8,05.8,05.8,05.8,05.8,05.8,05.8,05.8
d:\hsom\src\data\shanx341.krn 06.0,06.0,06.0,06.0,05.2,05.2,08.0,06.0,04.0,04.0,08.0,08.0,06.0,06.0,06.0,06.0,05.2,05.2,08.0,06.0,09.0,09.0,09.0,07.0,05.0,05.0,07.8,07.8,05.8,05.8,05.8,05.8,06.0,06.0,06.0,06.0,08.0,08.0,06.0,06.0,05.0,05.0,05.0,09.0,07.0,07.0,07.0,07.0,07.0,07.0,07.8,07.8,05.0,05.0,07.8,07.8,05.8,05.8,05.8,05.8,05.8,05.8,05.8,05.8
d:\hsom\src\data\shanx345.krn 07.2,07.2,07.2,07.2,05.2,07.2,09.2,06.2,07.2,07.2,07.2,07.2,05.2,05.2,08.0,08.0,07.2,07.2,09.2,06.2,09.2,07.2,05.2,08.0,08.0,06.0,04.0,07.0,06.0,06.0,06.0,06.0,07.2,07.2,06.0,08.0,07.2,07.2,07.2,05.2,08.0,05.2,08.0,06.0,04.0,04.0,04.0,06.0,08.0,08.0,08.0,05.2,08.0,06.0,04.0,09.0,07.0,07.0,07.0,05.0,07.0,07.0,07.0,07.0
d:\hsom\src\data\shanx347.krn 06.0,06.0,06.0,06.0,06.0,06.0,06.0,06.0,09.0,09.0,06.0,06.0,05.2,05.2,08.0,06.0,09.0,09.0,06.0,05.2,08.0,08.0,06.0,09.0,07.0,07.0,07.0,09.0,07.0,07.0,07.0,07.0,06.0,06.0,09.0,09.0,05.2,05.2,08.0,06.0,09.0,09.0,06.0,06.0,05.0,05.0,07.8,07.8,09.0,09.0,09.0,06.0,07.0,05.0,05.0,07.8,05.8,05.8,05.8,05.0,05.8,05.8,05.8,05.8
d:\hsom\src\data\shanx355.krn 09.2,09.2,09.2,10.0,07.2,07.2,05.2,07.2,05.2,05.2,05.2,07.2,08.2,08.2,06.2,09.2,07.2,07.2,06.2,10.0,08.0,08.0,06.0,09.0,07.0,07.0,07.0,07.0,07.0,07.0,07.0,07.0,09.2,09.2,09.2,10.0,07.2,07.2,05.2,07.2,05.2,05.2,05.2,07.2,08.2,08.2,06.2,09.2,07.2,07.2,06.2,10.0,08.0,08.0,06.0,09.0,06.0,06.0,06.0,06.0,06.0,06.0,06.0,06.0
d:\hsom\src\data\shanx356.krn 09.2,09.2,07.2,09.2,06.0,06.0,06.0,08.0,05.2,07.2,09.2,07.2,05.2,05.2,08.0,06.0,09.2,09.2,06.0,06.0,08.0,06.0,06.0,09.0,07.2,07.2,07.2,07.2,07.2,07.2,07.2,07.2,09.2,09.2,07.2,09.2,06.0,06.0,06.0,08.0,05.2,07.2,09.2,07.2,05.2,05.2,08.0,06.0,09.2,09.2,06.0,06.0,08.0,06.0,06.0,09.0,06.0,06.0,06.0,06.0,06.0,06.0,06.0,06.0
d:\hsom\src\data\shanx361.krn 07.0,07.0,07.8,05.0,07.0,07.0,07.8,05.0,07.0,07.0,07.8,05.0,07.0,07.0,05.0,07.8,05.8,07.8,05.0,05.0,05.0,05.0,07.8,05.8,07.8,05.8,03.8,08.8,06.8,06.8,06.8,06.8,07.0,07.0,07.0,05.0,07.8,07.8,07.8,05.8,07.8,07.8,09.8,09.8,07.8,07.8,07.8,07.8,05.8,07.8,05.0,05.0,05.0,07.8,05.8,05.8,07.8,05.8,03.8,08.8,06.8,06.8,06.8,06.8
d:\hsom\src\data\shanx363.krn 09.0,09.0,09.0,07.0,09.0,07.0,09.0,05.0,07.8,07.8,07.8,07.8,07.8,07.8,09.0,09.0,07.0,09.0,07.0,05.0,09.8,09.8,07.8,08.8,05.8,05.8,05.8,05.8,05.8,05.8,05.8,05.8,07.8,07.8,07.0,07.0,05.0,05.0,09.8,07.8,05.8,07.8,05.0,05.0,08.8,08.8,08.8,09.0,07.0,09.0,07.0,05.0,09.8,09.8,07.8,08.8,05.8,05.8,05.8,05.8,05.8,05.8,05.8,05.8
d:\hsom\src\data\shanx388.krn 05.2,05.2,05.2,05.2,07.2,10.0,08.0,06.0,09.0,06.0,09.0,07.8,05.8,05.8,05.8,07.8,05.2,05.2,05.2,05.2,07.2,10.0,08.0,06.0,09.0,06.0,09.0,07.8,05.8,05.8,05.8,05.8,05.2,05.2,09.0,06.0,08.0,08.0,05.2,05.2,05.2,05.2,09.0,06.0,08.0,06.0,09.0,07.0,05.0,07.8,05.0,07.0,06.0,06.0,06.0,07.0,05.0,05.0,05.0,05.0,05.0,05.0,05.0,05.0
d:\hsom\src\data\shanx389.krn 09.2,09.2,07.2,09.2,06.0,06.0,06.0,08.0,05.2,05.2,05.2,07.2,05.2,08.0,08.0,06.0,09.2,09.2,06.0,06.0,08.0,06.0,09.0,09.0,07.2,07.2,07.2,07.2,07.2,07.2,07.2,07.2,09.2,09.2,07.2,09.2,06.0,06.0,06.0,08.0,05.2,05.2,05.2,07.2,05.2,08.0,08.0,06.0,09.2,09.2,06.0,06.0,08.0,06.0,09.0,09.0,06.0,06.0,06.0,06.0,06.0,06.0,06.0,06.0
d:\hsom\src\data\shanx391.krn 06.0,06.0,06.0,06.0,04.0,04.0,09.0,09.0,08.0,08.0,09.0,09.0,07.0,07.0,07.0,07.0,06.0,06.0,07.0,07.0,09.0,09.0,06.0,06.0,06.0,06.0,05.0,05.0,09.8,09.8,07.8,07.8,06.0,06.0,09.8,09.8,07.0,07.0,09.0,09.0,06.0,06.0,05.0,05.0,09.8,09.8,07.8,07.8,05.8,05.8,05.8,07.8,07.0,07.0,05.0,05.0,05.8,05.8,05.8,05.8,05.8,05.8,05.8,05.8
d:\hsom\src\data\shanx402.krn 06.0,06.0,06.0,06.0,08.0,06.0,09.0,07.0,05.0,09.8,07.8,05.0,07.0,07.0,07.0,07.0,06.0,06.0,06.0,06.0,08.0,06.0,09.0,07.0,05.0,09.8,07.8,05.0,07.0,07.0,07.0,07.0,07.0,07.0,06.0,06.0,08.0,06.0,09.0,07.0,05.0,05.0,05.8,05.8,05.0,05.0,09.8,07.8,05.8,05.8,05.8,07.8,09.8,09.8,07.0,07.8,05.8,05.8,05.8,05.8,05.8,05.8,05.8,05.8
d:\hsom\src\data\shanx403.krn 06.0,06.0,08.0,08.0,06.0,06.0,06.0,06.0,09.0,09.0,07.0,07.0,05.0,05.0,07.8,07.8,05.0,05.0,07.0,07.0,09.0,09.0,06.0,06.0,07.0,07.0,07.0,07.0,07.0,07.0,07.0,07.0,06.0,06.0,08.0,08.0,06.0,06.0,06.0,06.0,09.0,09.0,07.0,07.0,05.0,05.0,07.8,07.8,05.0,05.0,07.0,07.0,09.0,09.0,07.8,07.8,05.8,05.8,05.8,05.8,05.8,05.8,05.8,05.8
d:\hsom\src\data\shanx404.krn 09.0,09.0,09.0,09.0,09.0,09.0,07.0,07.0,05.0,05.0,07.0,07.0,07.0,07.0,09.0,09.0,06.0,06.0,08.0,08.0,06.0,06.0,09.0,09.0,07.0,07.0,07.0,07.0,07.0,07.0,07.0,07.0,09.0,09.0,09.0,09.0,09.0,09.0,07.0,07.0,05.0,05.0,07.0,07.0,07.0,07.0,09.0,09.0,07.0,07.0,05.0,05.0,07.8,07.8,07.8,07.8,05.8,05.8,05.8,05.8,05.8,05.8,05.8,05.8
d:\hsom\src\data\shanx405.krn 07.0,07.0,07.0,07.0,07.0,05.2,08.0,05.2,05.0,05.0,07.8,10.8,05.8,05.8,05.8,05.8,05.8,05.8,06.0,06.0,11.0,06.0,05.2,08.0,07.0,07.0,07.0,07.0,07.0,07.0,07.0,07.0,07.0,07.0,07.0,07.0,07.0,05.2,08.0,05.2,05.0,05.0,07.8,10.8,05.8,05.8,05.8,05.8,05.8,05.8,06.0,06.0,11.0,06.0,05.2,07.8,05.8,05.8,05.8,05.8,05.8,05.8,05.8,05.8
d:\hsom\src\data\shanx406.krn 08.0,08.0,08.0,08.0,08.0,08.0,09.0,07.0,05.0,05.0,07.8,07.8,06.0,06.0,06.0,09.0,09.0,06.0,07.0,05.0,07.8,07.8,07.8,07.0,07.8,07.8,07.8,07.8,07.8,07.8,07.8,07.8,08.0,08.0,08.0,08.0,08.0,08.0,09.0,07.0,05.0,05.0,07.8,07.8,06.0,06.0,06.0,09.0,09.0,06.0,07.0,05.0,07.8,07.8,07.8,05.0,07.0,07.0,07.0,07.0,07.0,07.0,07.0,07.0
d:\hsom\src\data\shanx407.krn 08.0,08.0,08.0,08.0,08.0,06.2,09.2,06.2,08.0,08.0,08.0,06.0,09.0,09.0,09.0,06.0,06.0,06.0,06.0,07.2,05.2,05.2,05.2,06.0,08.0,08.0,08.0,08.0,08.0,08.0,08.0,08.0,08.0,08.0,08.0,08.0,08.0,06.2,09.2,06.2,08.0,08.0,08.0,06.0,09.0,09.0,09.0,06.0,06.0,06.0,06.0,07.2,05.2,05.2,09.0,09.0,07.0,07.0,07.0,07.0,07.0,07.0,07.0,07.0
d:\hsom\src\data\shanx408.krn 07.2,07.2,07.0,07.0,07.0,07.0,07.2,07.2,07.2,07.2,07.2,09.2,07.2,07.2,05.2,05.2,07.2,07.2,07.0,07.0,07.0,07.0,07.2,07.2,05.2,05.2,05.2,05.2,05.2,05.2,05.2,05.2,07.2,07.2,07.0,07.0,07.0,07.0,07.2,07.2,07.2,07.2,07.2,09.2,07.2,07.2,05.2,05.2,05.2,05.2,08.0,08.0,04.0,04.0,06.0,04.0,07.0,07.0,07.0,07.0,07.0,07.0,07.0,07.0
d:\hsom\src\data\shanx409.krn 06.0,06.0,11.0,11.0,06.0,06.0,06.0,06.0,08.0,08.0,08.0,08.0,08.0,08.0,06.2,06.2,07.2,07.2,07.2,05.2,08.0,08.0,06.0,06.0,07.0,07.0,07.0,07.0,07.0,07.0,07.0,07.0,06.0,06.0,11.0,11.0,06.0,06.0,06.0,06.0,08.0,08.0,08.0,08.0,08.0,08.0,06.2,06.2,07.2,07.2,07.2,05.2,08.0,08.0,06.0,06.0,08.0,08.0,06.0,06.0,06.0,06.0,06.0,06.0
d:\hsom\src\data\shanx410.krn 09.2,09.2,09.2,07.2,09.2,09.2,06.2,06.2,08.0,08.0,05.2,05.2,05.2,05.2,08.0,06.0,09.0,09.0,07.0,07.0,09.0,09.0,06.2,06.2,07.0,07.0,07.0,07.0,07.0,07.0,07.0,07.0,09.2,09.2,09.2,07.2,09.2,09.2,06.2,06.2,08.0,08.0,05.2,05.2,05.2,05.2,08.0,06.0,09.0,09.0,06.0,06.0,08.0,08.0,09.2,09.2,06.0,06.0,06.0,06.0,06.0,06.0,06.0,06.0
d:\hsom\src\data\shanx411.krn 07.2,07.2,07.2,07.2,07.2,07.2,07.2,07.2,07.2,07.2,06.2,06.2,05.2,05.2,08.0,08.0,05.2,05.2,05.2,08.0,06.0,08.0,06.0,09.0,07.0,07.0,07.0,07.0,07.0,07.0,07.0,07.0,06.0,06.0,06.0,08.0,05.2,05.2,05.2,05.2,05.2,05.2,06.0,06.0,05.2,05.2,08.0,08.0,06.0,06.0,09.0,09.0,06.0,06.0,08.0,08.0,06.0,06.0,06.0,06.0,06.0,06.0,06.0,06.0
d:\hsom\src\data\shanx412.krn 08.0,08.0,06.0,06.0,05.2,05.2,05.2,05.2,09.2,09.2,06.0,06.0,06.0,06.0,09.0,09.0,07.0,07.0,05.2,05.2,08.0,08.0,05.2,05.2,06.0,06.0,06.0,06.0,06.0,06.0,06.0,06.0,08.0,08.0,06.0,06.0,05.2,05.2,05.2,05.2,09.2,09.2,06.0,06.0,06.0,06.0,09.0,09.0,07.0,07.0,05.2,05.2,08.0,08.0,05.2,05.2,05.0,05.0,05.0,05.0,05.0,05.0,05.0,05.0
d:\hsom\src\data\shanx415.krn 06.0,06.0,06.0,05.2,06.0,06.0,09.0,07.0,05.0,05.0,05.0,07.8,06.0,06.0,06.0,09.0,07.0,07.0,05.8,05.8,05.0,05.0,09.0,06.0,07.0,07.0,07.0,07.0,07.0,07.0,07.0,07.0,06.0,06.0,06.0,05.2,06.0,06.0,09.0,07.0,05.0,05.0,05.0,07.8,06.0,06.0,06.0,09.0,07.0,07.0,05.8,05.8,05.0,05.0,09.8,07.8,05.8,05.8,05.8,05.8,05.8,05.8,05.8,05.8
d:\hsom\src\data\shanx417.krn 05.2,05.2,05.2,05.2,05.2,05.2,05.2,05.2,09.2,09.2,09.2,09.2,06.2,06.2,06.2,06.2,09.2,09.2,07.2,07.2,05.2,05.2,09.0,09.0,06.0,06.0,06.0,06.0,06.0,06.0,06.0,06.0,06.0,06.0,06.0,08.0,05.2,05.2,07.2,07.2,08.0,08.0,06.0,06.0,05.0,05.0,05.0,05.0,09.0,09.0,06.0,06.0,06.0,06.0,07.8,07.8,05.0,05.0,05.0,05.0,05.0,05.0,05.0,05.0
d:\hsom\src\data\shanx418.krn 06.2,06.2,06.2,09.2,06.2,06.2,06.2,06.2,09.2,09.2,05.2,05.2,05.2,05.2,06.2,06.2,05.2,05.2,05.2,05.2,06.0,06.0,05.2,05.2,06.0,06.0,06.0,06.0,06.0,06.0,06.0,06.0,06.2,06.2,06.2,09.2,06.2,06.2,06.2,06.2,09.2,09.2,05.2,05.2,05.2,05.2,06.2,06.2,05.2,05.2,05.2,05.2,06.0,06.0,05.2,05.2,05.0,05.0,05.0,05.0,05.0,05.0,05.0,05.0
d:\hsom\src\data\shanx419.krn 07.2,07.2,07.2,06.2,07.2,07.2,07.2,07.2,07.2,05.2,08.0,06.0,07.0,07.0,07.0,07.0,08.0,08.0,06.0,06.0,06.0,06.0,06.0,05.2,08.0,06.0,08.0,09.0,07.0,07.0,07.0,07.0,07.2,07.2,07.2,06.2,07.2,07.2,07.2,07.2,07.2,05.2,08.0,06.0,07.0,07.0,07.0,07.0,08.0,08.0,06.0,06.0,06.0,06.0,06.0,05.2,08.0,08.0,06.0,06.0,06.0,06.0,06.0,06.0
d:\hsom\src\data\shanx420.krn 06.0,06.0,06.0,08.0,05.2,05.2,05.2,05.2,07.2,07.2,05.2,05.2,08.0,08.0,06.0,06.0,09.0,09.0,09.0,09.0,06.0,06.0,08.0,08.0,06.0,06.0,06.0,06.0,06.0,06.0,06.0,06.0,06.0,06.0,06.0,08.0,05.2,05.2,05.2,05.2,07.2,07.2,05.2,05.2,08.0,08.0,06.0,06.0,09.0,09.0,09.0,09.0,06.0,06.0,07.0,07.0,05.0,05.0,05.0,05.0,05.0,05.0,05.0,05.0
d:\hsom\src\data\shanx421.krn 08.0,08.0,08.0,08.0,05.2,05.2,08.0,08.0,06.0,06.0,09.0,09.0,09.0,09.0,09.0,09.0,08.0,08.0,08.0,08.0,05.2,05.2,08.0,08.0,06.0,06.0,09.0,09.0,09.0,09.0,09.0,09.0,08.0,08.0,08.0,08.0,05.2,05.2,08.0,08.0,06.0,06.0,09.0,09.0,09.0,09.0,07.0,07.0,07.8,07.8,07.8,09.0,07.0,07.0,05.0,05.0,07.0,07.0,07.8,07.8,07.8,07.8,07.8,07.8
d:\hsom\src\data\shanx422.krn 09.2,09.2,07.2,09.2,06.0,06.0,06.0,08.0,05.2,05.2,05.2,07.2,05.2,08.0,08.0,06.0,09.2,09.2,06.0,06.0,08.0,06.0,09.0,09.0,07.2,07.2,07.2,07.2,07.2,07.2,07.2,07.2,09.2,09.2,07.2,09.2,06.0,06.0,06.0,08.0,05.2,05.2,05.2,07.2,05.2,08.0,08.0,06.0,09.2,09.2,06.0,06.0,08.0,06.0,09.0,09.0,06.0,06.0,06.0,06.0,06.0,06.0,06.0,06.0
d:\hsom\src\data\shanx423.krn 06.0,06.0,06.0,09.0,05.2,05.2,05.2,05.2,07.2,07.2,06.0,06.0,06.0,06.0,09.0,09.0,08.0,08.0,05.0,05.0,06.0,08.0,05.2,07.2,06.0,06.0,06.0,06.0,06.0,06.0,06.0,06.0,06.0,06.0,06.0,09.0,05.2,05.2,05.2,05.2,07.2,07.2,06.0,06.0,06.0,06.0,09.0,09.0,08.0,08.0,05.0,05.0,06.0,08.0,05.2,05.2,05.0,05.0,05.0,05.0,05.0,05.0,05.0,05.0
d:\hsom\src\data\shanx424.krn 07.2,07.2,07.2,07.2,07.2,07.2,07.2,07.2,06.2,06.2,07.2,07.2,07.2,07.2,05.2,05.2,08.0,08.0,08.0,08.0,05.2,05.2,09.0,09.0,07.0,07.0,07.0,07.0,07.0,07.0,07.0,07.0,07.2,07.2,07.2,07.2,07.2,07.2,07.2,07.2,06.2,06.2,07.2,07.2,07.2,07.2,05.2,05.2,08.0,08.0,08.0,08.0,05.2,05.2,08.0,08.0,06.0,06.0,06.0,06.0,06.0,06.0,06.0,06.0
d:\hsom\src\data\shanx425.krn 06.0,06.0,05.2,08.0,06.0,06.0,06.0,06.0,05.2,05.2,07.2,07.2,06.2,06.2,07.2,07.2,06.0,06.0,08.0,08.0,06.0,06.0,06.0,09.0,07.0,07.0,07.0,07.0,07.0,07.0,07.0,07.0,06.0,06.0,05.2,08.0,06.0,06.0,06.0,06.0,05.2,05.2,07.2,07.2,06.2,06.2,07.2,07.2,06.2,06.2,08.0,08.0,06.0,06.0,06.0,09.0,06.0,06.0,06.0,06.0,06.0,06.0,06.0,06.0
d:\hsom\src\data\shanx426.krn 08.0,08.0,06.0,06.0,08.0,08.0,08.0,08.0,06.0,06.0,09.2,09.2,07.2,07.2,05.2,05.2,09.0,09.0,09.0,06.0,07.0,07.0,05.0,05.0,07.8,07.8,07.8,07.8,07.8,07.8,07.8,07.8,08.0,08.0,06.0,06.0,08.0,08.0,08.0,08.0,06.0,06.0,09.2,09.2,07.2,07.2,05.2,05.2,09.0,09.0,09.0,06.0,07.0,07.0,05.0,05.0,07.0,07.0,07.0,07.0,07.0,07.0,07.0,07.0
